503	141	114	319
497	151	113	317
492	147	120	327
488	150	128	324
486	149	124	340
487	143	114	357
490	135	116	375
485	148	118	360
483	145	117	368
479	141	118	375
479	135	113	383
473	141	118	375
473	130	126	373
471	142	125	375
466	120	130	366
466	123	127	347
462	133	131	302
456	142	132	313
453	154	130	335
451	147	127	332
452	137	118	372
440	132	132	389
436	130	137	396
431	128	145	414
425	120	142	425
419	125	146	418
412	120	159	436
405	114	155	426
414	123	142	416
415	117	145	432
416	112	144	435
411	113	141	437
407	120	153	421
402	114	167	415
394	121	180	413
396	105	187	433
388	122	188	411
387	103	179	425
381	108	188	421
379	107	195	427
381	96	197	436
379	103	193	426
387	108	178	435
384	105	184	435
382	122	177	411
371	101	192	443
369	114	200	437
356	121	193	412
356	146	207	399
353	131	212	406
345	135	217	404
334	132	214	413
328	137	214	416
339	145	213	396
334	139	217	405
329	147	222	398
320	124	225	419
326	129	223	423
327	127	226	406
337	141	236	384
344	139	221	400
351	124	222	400
360	140	239	390
355	146	233	373
358	141	242	402
367	114	237	423
378	131	228	410
390	98	213	433
403	94	201	442
429	124	175	413
448	122	166	413
457	111	161	434
475	127	166	410
478	128	177	404
480	126	189	413
476	123	212	413
478	140	241	397
478	132	248	404
481	124	275	403
480	127	291	398
485	123	278	410
495	114	262	424
499	94	265	446
483	121	317	406
505	118	299	422
486	121	319	419
483	117	321	424
495	129	312	415
505	123	306	413
506	105	307	441
504	124	313	416
503	104	318	441
516	122	303	425
522	113	297	434
512	137	315	404
501	126	326	423
530	116	288	432
547	132	262	409
556	137	262	403
576	125	224	423
574	121	210	419
591	93	198	462
588	95	190	460
588	79	185	467
610	63	163	497
617	69	163	494
626	97	158	465
628	93	166	467
628	114	172	444
625	88	180	467
626	126	186	426
623	121	195	439
624	130	200	427
618	113	211	440
620	73	206	480
618	59	208	492
624	84	204	453
624	89	204	447
641	88	188	461
643	71	190	481
645	64	189	493
644	91	192	457
650	89	190	469
653	72	189	479
656	75	179	482
655	64	180	490
647	79	185	483
652	67	182	478
641	107	194	443
639	74	199	473
635	86	195	473
625	60	198	491
619	66	209	475
624	86	193	461
630	68	186	487
624	77	191	469
623	101	194	444
625	85	187	461
624	72	178	478
625	81	180	478
626	71	174	469
627	72	177	481
628	77	167	485
626	75	177	470
620	61	177	491
621	49	162	501
622	48	153	501
610	42	155	499
602	46	170	494
598	55	177	495
580	53	195	495
575	55	198	482
583	56	187	484
585	37	174	505
578	43	182	524
587	50	176	509
573	34	188	518
598	5	169	545
594	-17	174	567
578	-1	186	559
570	-4	208	558
587	-10	190	565
583	-6	198	561
581	-4	192	557
604	-6	175	566
584	0	202	556
594	25	203	533
629	38	170	519
615	41	186	516
634	49	168	513
620	53	189	510
642	64	164	484
636	84	178	474
645	102	158	445
646	116	170	439
647	110	171	440
641	109	180	448
639	111	178	435
633	106	186	445
637	72	177	468
640	73	172	475
642	69	172	487
636	73	172	472
646	66	162	490
642	76	164	484
640	72	169	491
634	71	173	487
623	70	191	494
618	60	185	492
566	76	245	482
572	64	246	491
553	55	264	505
570	55	239	518
591	85	218	472
584	61	223	490
600	66	204	486
608	60	199	489
579	55	231	504
629	67	166	496
614	94	177	473
631	67	151	490
623	63	171	500
618	58	192	513
609	53	204	504
585	66	224	496
596	66	208	497
601	72	208	493
579	49	229	518
586	59	220	507
590	63	216	500
582	60	226	499
591	86	204	483
604	56	179	516
612	62	180	499
608	56	185	498
610	85	181	473
604	63	175	500
602	53	176	516
584	59	198	486
587	62	201	508
574	51	225	508
556	53	255	497
573	51	250	514
571	54	256	522
577	55	250	488
