433	276	26	28
439	275	24	30
446	273	25	28
451	273	24	27
450	275	24	27
449	272	25	25
447	272	24	26
447	270	23	27
445	267	24	27
453	271	25	27
475	271	23	26
481	269	22	27
478	274	22	27
481	274	21	27
491	275	19	26
502	276	19	27
489	275	20	28
479	273	19	27
468	272	19	27
457	272	19	27
449	270	19	27
434	269	19	26
425	269	19	27
413	271	18	28
407	276	19	27
404	277	19	26
402	275	19	26
395	273	19	26
397	269	18	26
399	269	19	26
393	266	19	27
391	266	19	25
385	266	18	26
380	265	18	26
381	263	18	27
377	264	18	26
370	268	18	27
362	271	17	25
350	273	16	24
333	274	16	23
317	273	16	24
304	274	14	23
289	277	13	24
284	274	12	26
275	270	13	23
269	270	11	24
265	274	11	23
263	274	10	24
247	274	9	22
247	274	9	22
247	274	9	22
247	274	9	22
247	274	9	22
247	274	9	22
247	274	9	22
247	274	9	22
247	274	9	22
247	274	9	22
247	274	9	22
247	274	9	22
247	274	9	22
247	274	9	22
247	274	9	22
247	274	9	22
247	274	9	22
247	274	9	22
274	304	10	21
274	304	10	21
274	304	10	21
274	304	10	21
274	304	10	21
274	304	10	21
274	304	10	21
274	304	10	21
274	304	10	21
243	272	12	17
225	266	16	19
211	265	17	22
210	264	17	21
232	257	18	23
257	254	16	23
271	243	17	22
272	243	16	21
269	238	17	21
257	245	16	22
254	238	17	22
253	236	17	23
250	244	17	23
253	242	18	24
253	241	17	24
248	242	17	24
247	242	17	24
248	246	18	25
242	251	18	26
236	251	17	25
239	255	19	24
244	256	19	25
246	255	19	25
251	255	18	24
253	258	18	23
256	257	19	25
257	257	18	24
258	256	19	25
262	258	19	25
257	260	19	25
259	251	19	25
266	243	20	26
263	245	20	25
259	237	20	27
258	231	20	26
257	227	20	26
258	229	20	26
245	229	19	25
223	220	20	27
206	219	21	26
184	224	21	26
177	225	21	26
174	209	20	26
167	190	21	26
160	195	21	25
157	188	21	26
147	187	21	25
141	182	22	27
127	185	22	27
123	185	22	25
125	183	22	26
145	179	21	27
167	173	21	27
179	169	20	26
183	171	20	26
190	172	20	25
211	170	20	25
219	181	21	25
235	171	19	25
245	154	18	25
249	153	18	22
258	150	17	24
263	149	15	25
275	152	14	22
291	158	14	21
293	158	14	23
295	155	13	21
297	157	13	19
304	161	11	16
305	161	10	15
299	162	10	15
299	162	11	14
292	168	11	14
289	165	10	16
276	172	11	17
268	176	13	17
258	180	15	16
266	174	15	18
266	175	19	21
274	171	19	24
274	169	20	25
273	170	19	26
281	164	18	28
285	161	18	28
283	162	18	29
292	163	19	27
296	167	19	25
310	160	19	26
315	163	19	25
312	170	19	26
307	174	19	25
304	177	20	29
311	176	20	26
319	174	22	27
323	178	21	26
327	174	21	27
342	177	21	27
340	178	23	31
338	176	23	29
345	174	22	29
356	175	24	30
377	179	25	28
392	181	24	29
403	182	24	30
411	186	25	28
419	183	25	29
424	182	24	27
426	183	24	27
428	185	26	28
435	183	25	27
439	185	23	28
441	182	25	28
443	182	24	29
449	188	25	28
461	195	24	27
484	216	25	26
496	226	24	28
506	226	24	26
511	226	23	28
519	224	24	28
531	224	24	27
539	223	25	26
547	223	24	28
533	224	23	26
523	219	22	25
509	218	21	25
501	219	21	25
492	215	20	25
480	213	21	23
457	214	20	22
443	214	19	24
437	215	19	23
436	217	19	23
432	214	20	22
427	211	19	23
426	204	18	23
427	202	18	23
421	206	18	21
420	205	18	23
415	207	18	22
409	212	18	21
406	210	19	21
406	212	18	21
408	213	19	23
408	214	19	22
405	211	19	22
402	213	19	24
396	213	19	25
393	211	19	25
392	212	19	25
385	211	19	26
370	212	19	26
353	214	20	27
347	217	20	25
340	219	21	26
334	221	21	25
320	226	21	23
309	229	22	25
288	233	23	25
268	234	23	25
249	232	23	27
229	230	23	26
207	233	23	27
191	237	24	29
181	240	23	29
173	240	24	28
163	238	26	29
151	237	25	32
147	237	26	30
146	239	26	31
138	241	26	32
127	237	27	31
115	240	28	31
99	241	29	32
117	235	29	34
164	222	27	32
168	222	27	33
179	223	26	33
180	223	27	33
186	224	27	32
210	217	28	32
226	209	26	32
233	210	26	33
246	211	26	35
254	211	27	36
266	210	26	36
267	209	27	36
260	215	28	34
256	216	28	35
264	214	28	35
272	211	27	36
280	199	27	35
287	191	28	36
301	189	27	37
310	189	29	35
326	191	31	37
345	197	32	37
343	198	29	36
277	203	31	36
257	210	32	38
228	214	33	39
191	212	33	39
170	206	36	39
160	214	36	40
152	222	38	40
142	232	38	40
137	237	39	40
132	238	38	38
120	243	37	38
111	240	37	38
99	242	36	40
80	240	35	37
83	230	36	38
108	218	33	39
127	212	32	39
146	205	32	37
164	199	31	37
196	186	32	36
213	166	29	37
217	160	29	38
255	163	31	37
283	161	29	35
303	165	28	34
