238	144	82	49
241	144	84	49
242	144	85	48
245	144	89	49
241	141	102	53
243	140	105	55
244	139	79	50
244	138	71	48
242	138	69	49
245	137	67	49
247	137	71	50
247	138	60	45
248	142	58	42
247	148	65	41
247	153	70	41
245	152	71	41
245	152	68	41
246	151	66	41
247	151	66	40
247	151	67	39
244	151	74	39
243	151	79	39
244	148	83	43
243	147	93	47
244	148	87	47
243	148	88	47
240	150	91	42
239	152	91	39
239	156	89	35
240	160	86	33
237	159	89	35
237	161	89	35
236	161	88	32
238	162	90	34
238	162	87	34
238	160	88	35
238	159	87	35
237	160	89	36
238	160	90	34
237	160	90	34
235	160	92	35
235	159	94	34
234	159	96	34
233	159	95	35
231	158	100	37
223	158	110	37
230	161	99	32
231	162	92	30
235	161	91	30
237	160	91	32
239	160	90	32
236	161	90	31
240	162	90	31
239	163	90	30
237	163	92	32
238	163	90	32
237	162	90	32
236	162	92	34
238	162	90	32
237	163	90	32
239	163	90	31
236	163	89	31
237	162	88	32
240	163	88	31
236	163	89	32
239	163	87	31
238	163	87	31
238	164	85	30
237	163	88	33
238	163	85	33
237	163	84	33
239	162	78	33
240	163	76	34
241	162	76	35
243	160	68	36
244	159	62	35
246	158	57	32
246	155	60	33
246	151	53	35
246	149	57	36
246	147	69	38
246	147	80	39
246	146	85	37
245	145	86	39
249	145	84	37
253	142	83	42
254	142	83	41
254	141	82	42
253	140	82	44
252	141	84	40
252	140	84	43
249	141	83	42
249	142	85	41
248	141	86	43
252	142	86	42
247	142	84	47
250	143	85	42
249	144	83	42
250	143	85	42
251	144	85	41
250	144	84	40
249	144	83	39
252	144	82	39
249	143	81	42
250	142	81	43
250	139	82	48
247	139	80	50
245	140	82	43
240	141	80	40
242	142	77	41
243	143	71	41
243	146	68	40
240	147	63	38
239	150	62	36
238	149	61	37
238	151	63	36
240	150	69	40
242	150	70	40
246	152	68	37
249	154	67	37
250	154	68	37
251	155	70	36
249	155	73	32
251	155	74	33
248	154	74	34
248	153	74	33
249	154	80	36
251	150	80	42
252	150	81	40
251	147	85	38
253	145	82	39
253	140	78	42
254	137	75	41
252	134	77	42
250	131	78	44
248	130	70	43
245	127	60	43
243	122	55	39
236	118	55	39
231	113	58	40
225	108	55	39
220	103	55	37
218	99	56	39
218	96	57	42
215	95	49	42
216	93	53	42
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
211	92	52	41
262	154	56	41
268	151	61	48
269	162	68	52
281	148	66	59
280	154	65	58
277	157	66	57
275	164	67	51
274	167	66	48
275	169	65	46
273	170	65	45
272	174	53	42
271	175	51	40
269	176	52	38
269	177	51	37
271	178	48	35
269	176	51	38
273	179	50	34
272	180	55	36
272	179	52	39
270	180	59	39
269	179	55	39
268	179	67	40
266	177	72	44
269	178	71	39
268	175	72	46
268	170	70	48
268	166	69	51
266	166	71	56
267	166	70	55
267	166	71	54
270	165	68	55
269	165	68	54
270	164	67	55
272	163	64	55
271	164	66	58
268	164	68	61
264	160	68	66
259	157	71	68
253	158	71	69
212	157	85	78
202	158	109	80
191	155	135	72
191	152	140	68
195	155	124	60
203	164	99	71
215	163	82	74
229	166	67	65
225	172	68	49
223	176	68	42
216	178	74	45
208	189	55	56
208	187	56	59
223	178	66	43
209	192	57	53
207	187	58	57
225	176	65	43
223	179	51	35
226	179	39	36
227	178	37	36
227	176	36	36
226	175	35	36
226	171	36	38
226	167	36	43
226	164	36	47
225	158	34	50
223	156	32	47
222	151	30	50
222	142	28	55
221	139	28	57
221	136	28	61
222	135	27	63
222	135	27	62
222	138	28	62
226	136	25	62
225	138	25	61
228	140	22	59
229	142	23	58
229	144	25	57
229	144	26	57
231	145	30	57
232	144	31	58
234	142	30	60
236	141	30	56
240	133	30	55
192	123	60	51
197	114	79	65
177	98	102	80
180	88	103	84
182	86	107	85
182	89	112	88
184	96	108	85
184	104	108	88
185	109	103	85
184	115	108	85
208	129	91	73
197	131	107	74
191	134	119	74
185	132	120	75
188	128	114	81
188	124	115	90
191	118	108	95
198	116	119	104
193	111	133	119
196	113	128	112
203	116	115	111
205	121	109	108
203	126	106	105
201	127	107	104
223	127	90	108
224	128	92	109
226	128	86	108
232	127	76	103
234	128	64	98
237	128	49	94
237	127	52	93
238	127	51	97
240	128	53	103
240	134	54	105
242	135	53	104
242	147	54	101
239	155	64	93
242	154	63	95
239	165	69	85
236	159	74	82
237	164	76	79
246	166	81	80
250	169	74	78
249	177	72	73
249	178	70	69
249	178	69	68
250	178	64	66
248	178	68	68
246	177	67	65
246	176	67	68
245	175	67	69
244	177	67	68
242	175	69	69
241	176	69	67
240	176	69	68
241	176	69	66
239	175	69	67
238	177	70	66
236	178	71	64
235	178	73	64
232	179	75	62
237	176	73	63
232	176	74	64
234	173	73	66
231	170	74	73
229	163	75	83
232	163	60	86
230	163	52	87
265	160	45	86
256	157	53	87
243	156	67	92
205	148	105	104
187	155	120	100
196	157	109	96
199	162	106	92
195	171	109	80
196	181	107	67
197	184	108	63
195	189	109	61
200	190	107	61
190	175	117	79
195	179	121	78
204	185	115	75
205	190	114	72
218	201	103	66
222	202	100	63
226	201	95	65
231	199	90	68
233	198	90	71
236	199	89	73
237	201	87	71
236	203	90	69
235	204	92	67
232	204	97	67
230	217	102	51
226	226	111	46
226	226	109	47
227	227	108	48
228	229	110	47
231	211	97	47
240	206	91	53
242	231	99	51
231	248	102	37
235	250	103	37
231	252	111	37
231	252	111	40
234	241	107	47
231	246	111	39
232	242	111	38
237	243	111	36
242	241	105	36
235	246	108	32
241	231	98	44
241	223	88	53
246	218	89	65
246	218	92	69
242	205	92	80
238	201	95	75
235	196	94	69
237	191	91	68
237	188	88	67
234	186	94	69
234	185	99	76
228	195	101	70
224	209	108	54
222	223	110	40
218	225	112	41
219	227	110	42
224	227	108	43
218	227	114	43
226	230	108	37
225	221	107	46
216	210	102	38
225	193	93	49
242	188	81	50
235	163	100	41
228	197	86	44
230	201	81	43
228	161	93	60
220	162	105	78
234	163	99	80
236	190	94	60
236	202	95	56
237	201	97	67
237	208	98	60
237	211	100	56
236	211	100	53
232	211	102	49
230	208	103	41
229	196	104	44
229	192	108	43
227	196	115	38
233	191	102	39
235	199	97	31
237	195	94	36
265	204	77	43
258	209	71	38
259	215	85	43
252	223	84	42
256	223	85	46
256	224	87	47
258	227	85	48
257	232	88	46
259	236	89	46
273	236	87	44
296	218	83	47
277	246	88	40
277	245	84	41
277	241	75	45
284	235	77	46
278	237	81	40
281	235	77	39
282	234	78	41
281	236	75	40
281	238	77	40
277	239	80	41
278	238	80	41
279	237	80	42
