414	139	113	49
413	139	115	49
416	138	112	49
416	137	112	48
418	137	111	49
415	134	113	47
418	134	108	48
418	133	107	47
417	133	109	45
417	134	106	45
416	133	107	45
413	134	108	44
413	134	108	43
412	134	109	43
412	133	109	43
412	134	108	42
415	132	103	43
416	132	108	43
418	134	108	42
423	136	111	40
428	140	113	41
435	141	113	41
442	142	112	44
445	144	113	45
448	146	110	43
443	151	114	40
441	156	113	42
438	159	108	42
430	159	109	44
427	160	103	43
415	164	105	42
406	167	109	41
397	169	110	45
390	174	107	43
382	178	106	42
376	179	106	42
370	179	103	44
364	178	103	43
357	178	106	43
352	177	106	43
351	175	103	44
350	171	101	44
351	168	104	44
354	165	104	44
355	159	106	42
360	150	108	44
362	144	108	47
369	138	103	50
367	136	109	47
370	133	105	43
374	125	101	44
375	118	104	45
376	115	109	42
380	109	109	42
384	107	109	41
385	104	114	41
393	101	110	40
400	99	107	37
404	99	110	38
410	99	107	36
417	98	102	38
420	99	107	39
426	99	102	38
429	101	103	38
436	106	104	40
439	110	102	40
444	115	100	41
449	117	95	45
450	118	96	45
451	123	96	44
453	124	91	47
450	125	92	48
449	126	91	49
449	124	87	51
446	119	88	59
443	114	91	65
444	111	86	68
448	107	76	74
443	101	77	80
441	98	77	84
442	97	72	86
439	98	75	86
442	98	68	86
445	95	64	93
445	96	62	93
448	97	58	93
452	98	52	92
450	97	53	93
454	99	49	95
455	97	46	97
457	97	44	98
458	98	43	97
460	98	41	97
459	96	43	98
462	95	41	99
462	95	41	99
463	96	41	97
464	96	40	98
464	96	41	96
464	96	40	100
464	95	41	98
465	95	41	97
465	95	40	99
465	92	38	103
463	93	42	100
464	94	41	96
463	93	42	98
461	94	45	97
461	92	48	97
458	90	53	94
453	88	59	93
451	90	63	90
449	89	66	89
446	88	70	89
447	89	71	85
442	90	77	81
441	92	77	76
439	94	82	73
439	94	79	67
438	96	84	69
436	99	86	66
432	100	91	61
427	105	98	51
427	106	97	50
425	109	100	45
422	109	103	45
419	109	104	46
417	109	103	45
415	109	107	44
416	110	104	44
416	110	101	44
413	111	103	46
413	108	99	48
415	107	96	52
416	104	93	54
418	102	90	55
421	101	85	60
425	99	79	57
431	97	73	56
435	98	67	43
424	110	61	50
424	108	58	55
423	104	57	65
419	96	62	73
425	89	54	84
422	89	54	87
423	87	50	90
421	85	50	91
420	85	48	91
420	81	46	95
417	82	46	92
416	81	45	94
413	81	45	90
412	81	43	91
410	81	42	91
409	80	45	92
409	78	43	99
408	79	44	95
408	78	44	95
409	79	45	93
408	78	45	94
407	78	43	96
408	77	43	98
406	77	45	95
406	77	45	93
406	76	46	95
407	76	45	94
407	75	45	98
408	73	45	101
406	76	46	94
403	75	51	96
396	77	59	95
390	77	67	96
394	76	63	101
390	77	68	99
393	78	65	96
390	77	67	96
389	77	70	97
401	78	55	98
402	80	54	94
407	82	50	94
409	82	48	96
409	85	48	93
405	84	52	95
408	85	49	96
410	83	46	97
410	84	45	94
409	83	45	93
409	85	44	91
409	84	43	91
409	85	44	88
408	85	44	87
401	82	50	91
396	78	54	96
388	79	62	95
387	77	57	94
388	78	55	95
386	77	57	96
388	78	53	94
388	75	53	95
388	76	55	98
388	75	56	97
388	76	59	96
387	76	62	97
387	72	62	102
387	71	61	105
388	68	60	109
389	66	56	115
390	71	59	107
389	73	61	102
391	76	61	99
386	77	69	97
390	78	64	96
386	80	68	91
387	80	70	92
387	79	70	95
389	78	70	96
388	76	73	99
386	78	76	96
386	78	76	96
386	80	74	94
387	78	71	95
388	74	71	101
388	74	71	103
387	77	74	98
386	74	76	102
389	73	72	105
389	76	71	101
387	76	75	100
387	72	75	106
388	74	72	104
388	73	73	105
388	75	72	104
387	76	73	103
387	77	72	101
388	73	68	108
390	77	66	102
388	76	70	102
387	79	73	99
385	80	76	95
386	78	73	99
386	76	73	98
387	72	74	106
386	75	75	97
387	71	73	103
386	69	75	106
391	70	72	104
387	68	75	103
391	67	70	105
389	72	71	96
388	67	72	101
387	67	70	96
388	69	73	87
389	68	68	89
388	67	71	86
388	66	74	81
388	68	72	76
390	69	71	73
388	70	74	72
388	70	76	71
387	74	82	65
388	76	83	59
388	79	87	56
388	80	91	52
390	82	90	51
391	85	93	48
390	87	99	47
390	88	101	48
391	90	98	47
391	94	102	44
393	93	97	45
392	94	101	45
392	98	102	44
392	100	103	44
394	103	102	47
397	107	100	44
398	112	103	44
397	116	106	41
398	116	106	45
398	117	107	46
399	119	107	48
397	120	114	51
401	121	112	50
402	122	114	51
400	122	121	51
401	122	125	51
402	122	129	49
402	119	132	54
402	122	135	54
402	123	136	55
402	121	141	58
405	122	137	56
402	122	143	58
402	122	142	59
400	125	147	57
403	126	146	59
404	130	151	61
407	136	149	61
406	142	154	62
407	149	155	61
409	152	152	62
407	155	156	63
405	159	163	61
405	164	162	64
403	169	165	61
404	173	165	65
401	180	171	64
404	187	163	64
399	189	172	65
399	200	170	62
401	205	167	63
403	212	162	64
402	217	157	65
404	220	146	70
397	225	152	62
394	227	154	57
397	225	147	62
400	226	142	54
395	223	147	49
395	219	144	48
395	218	141	44
393	214	139	43
393	214	137	39
393	211	133	43
391	210	132	38
394	209	127	35
395	209	125	35
398	210	123	31
398	212	121	29
393	216	126	26
396	218	124	26
395	218	125	26
398	221	119	24
397	223	122	25
398	221	119	28
