331	285	60	35
328	285	65	35
326	285	69	33
326	286	70	34
331	284	64	37
332	286	63	35
333	284	64	36
333	286	64	35
332	286	67	36
332	284	68	36
331	286	73	33
332	286	72	34
332	285	73	34
334	286	71	34
337	286	68	33
338	286	67	34
341	284	64	35
342	287	61	35
344	283	61	36
344	286	60	36
346	286	59	36
346	284	59	35
347	286	57	36
346	284	59	34
347	285	58	35
346	284	61	35
347	284	59	35
346	285	60	35
343	286	64	33
343	285	66	33
343	285	67	35
344	284	66	35
342	285	69	36
340	285	73	34
342	284	70	35
344	285	67	36
345	284	65	35
346	284	63	36
347	284	61	36
347	283	60	37
346	283	62	37
347	282	60	37
348	282	59	37
349	282	58	37
350	281	55	38
351	281	52	37
351	281	56	39
351	280	60	38
351	281	57	37
352	281	59	37
351	281	63	35
351	281	66	37
351	280	65	37
352	281	66	37
350	280	70	37
347	280	75	38
347	280	76	36
347	280	76	38
350	281	73	37
346	280	77	36
350	280	75	37
354	281	69	36
354	280	70	37
354	280	69	36
352	281	71	37
353	280	68	36
354	281	66	36
352	280	70	36
353	279	68	39
354	279	67	39
354	280	66	37
353	279	67	38
352	279	70	37
351	279	73	39
352	279	75	40
353	278	75	39
355	278	69	40
356	279	66	39
356	279	65	38
356	279	64	38
357	279	62	37
357	280	62	38
357	279	64	38
358	279	59	38
358	279	60	38
359	279	61	38
360	279	54	37
360	279	55	37
360	278	55	38
360	278	54	37
360	277	56	38
360	278	55	36
361	277	54	36
361	277	53	37
363	277	50	37
363	277	50	36
364	277	49	36
365	277	46	37
364	276	47	37
362	276	48	37
361	276	49	38
367	276	44	37
370	275	41	39
372	274	38	40
374	274	36	40
374	273	36	38
376	272	33	38
377	272	32	36
377	272	32	39
376	271	32	39
377	272	34	37
378	272	34	37
376	272	38	36
377	273	38	35
376	273	40	34
381	273	36	34
381	273	32	32
381	273	29	31
382	274	29	30
382	273	29	33
382	273	29	32
383	274	29	33
382	273	32	33
381	274	32	35
381	274	33	35
381	273	34	33
380	274	36	32
379	274	38	32
380	274	36	31
378	274	38	31
380	274	35	32
379	274	34	31
380	273	32	31
381	274	31	32
381	274	30	32
382	273	31	32
382	273	29	33
382	272	30	33
383	272	28	34
383	272	28	34
382	272	29	33
381	272	28	33
380	272	29	34
379	272	31	36
379	272	30	37
376	271	32	36
379	272	29	32
378	271	28	33
379	271	27	33
378	270	28	34
376	270	30	34
373	270	33	34
377	270	28	33
377	269	28	34
376	268	29	35
377	267	27	35
376	267	26	35
375	267	27	35
376	266	26	37
376	266	26	36
374	266	27	36
373	265	29	37
373	265	31	35
372	266	33	33
371	264	38	33
370	264	40	34
370	264	39	34
370	264	33	33
370	263	30	34
370	262	30	34
370	262	29	34
370	261	30	33
370	261	31	34
370	260	31	33
368	260	32	34
369	260	31	32
370	260	30	33
369	260	31	31
369	260	32	32
368	260	37	30
366	259	41	31
366	259	42	30
364	260	46	29
364	259	44	29
364	258	44	30
361	257	44	32
361	256	41	32
358	256	44	31
358	256	43	31
359	255	42	31
358	257	41	31
360	255	37	32
361	253	36	34
362	253	34	34
365	250	29	36
365	249	27	38
364	246	29	38
365	247	30	37
365	245	30	40
365	244	32	42
364	243	33	43
365	242	31	43
366	242	31	44
365	240	32	44
366	240	30	45
368	238	27	47
369	236	25	48
368	238	25	46
368	237	25	49
369	236	24	48
368	238	24	46
369	236	22	48
370	238	21	48
369	238	23	48
369	238	24	48
370	238	24	48
370	238	23	47
370	236	23	49
370	238	23	48
370	237	22	49
370	235	23	51
370	236	25	49
370	234	24	50
370	234	25	51
371	233	24	51
371	232	23	51
372	232	23	51
371	231	24	52
371	232	23	53
372	233	23	53
372	234	21	50
371	235	23	51
372	232	23	53
373	232	23	51
373	233	22	49
374	232	22	49
376	233	21	49
376	234	21	50
376	234	27	49
376	236	29	49
376	236	30	48
376	236	31	47
377	236	28	47
377	237	29	45
378	236	30	46
380	238	26	47
382	237	24	48
383	238	25	46
384	240	25	45
385	241	26	45
385	242	26	41
385	243	29	41
384	245	33	37
386	247	35	35
384	248	38	35
385	250	41	33
384	251	42	31
383	252	42	31
383	254	42	30
385	257	40	26
384	257	42	26
385	258	40	26
383	258	46	26
381	258	45	26
381	257	45	25
381	258	44	25
382	258	44	25
382	259	44	25
384	258	43	26
384	259	43	25
385	259	42	25
386	259	42	25
386	259	43	25
388	259	42	25
389	260	41	24
389	260	42	26
389	260	42	25
389	260	43	25
389	260	43	25
389	260	43	25
388	260	45	25
389	260	44	25
389	260	44	27
390	260	42	27
390	259	42	26
391	260	40	27
392	259	41	28
392	258	40	29
394	259	38	29
394	259	38	29
395	258	36	30
395	258	37	29
395	259	36	29
395	258	34	29
395	259	36	29
395	259	36	28
395	259	36	30
396	258	32	30
396	259	30	31
396	259	30	30
396	259	30	29
397	259	28	29
397	259	27	30
397	259	27	30
398	259	25	29
397	259	26	28
397	259	26	28
398	260	26	28
398	260	26	28
398	261	26	29
398	261	27	29
398	262	26	28
398	262	27	28
398	261	27	29
398	261	26	31
398	262	26	32
399	261	25	32
399	262	26	33
399	262	25	34
400	261	25	34
401	263	24	33
401	261	25	35
402	262	22	34
402	261	23	35
401	262	24	36
402	261	23	37
402	263	24	35
401	262	25	37
401	265	26	34
402	263	25	36
401	264	26	36
402	264	29	36
402	265	32	34
401	265	34	34
401	264	33	35
401	264	29	35
401	264	31	35
401	266	29	33
402	266	26	33
402	267	24	34
402	266	23	34
402	266	23	36
402	265	24	37
403	266	22	36
403	266	23	39
402	266	25	38
402	266	26	39
402	266	26	40
401	264	28	41
399	267	30	39
400	267	31	38
402	268	29	37
403	270	30	36
403	268	29	38
404	269	27	37
404	268	27	37
405	269	26	38
404	269	28	37
404	270	32	37
404	271	35	37
404	271	38	35
404	271	37	36
404	271	37	37
405	271	34	37
406	272	33	37
406	270	33	38
406	270	29	38
407	271	29	40
408	270	27	39
408	271	28	40
407	271	29	39
409	271	27	40
409	271	28	39
409	270	28	41
411	272	27	40
412	272	26	39
412	272	28	40
413	274	27	37
414	274	27	39
415	274	28	38
415	274	28	39
416	275	30	40
415	276	35	37
416	276	35	37
417	276	38	38
417	276	33	38
418	277	33	39
418	276	30	38
419	275	30	41
419	277	29	40
420	277	30	41
422	276	29	43
422	276	31	43
423	277	32	44
422	276	33	45
422	277	35	45
425	278	33	46
427	280	32	45
429	281	32	43
430	281	31	44
431	282	33	44
432	282	32	44
433	281	32	45
432	283	33	45
434	282	33	45
434	282	35	45
436	282	37	48
436	281	38	49
437	279	38	50
437	281	39	50
438	281	36	51
439	282	35	52
441	282	32	50
443	283	31	50
444	283	32	50
444	284	32	49
445	284	32	51
444	284	35	50
443	284	39	49
445	284	36	48
446	285	36	50
446	286	39	48
446	286	41	47
445	285	41	47
444	286	44	46
443	286	44	43
441	284	47	44
440	285	49	42
438	286	51	40
436	286	56	43
435	286	59	44
433	287	62	44
429	287	67	44
429	288	67	43
426	287	68	44
424	289	66	42
423	288	65	43
423	287	61	44
432	286	52	46
434	286	50	46
429	286	57	41
425	286	63	39
424	286	67	39
420	286	70	40
417	286	73	39
413	286	75	39
410	286	75	40
406	286	76	39
404	287	73	37
402	286	73	36
401	286	70	35
399	286	67	35
398	286	65	34
398	285	60	35
396	285	61	35
393	286	59	33
396	286	54	33
395	286	52	34
392	285	53	33
391	285	51	33
390	285	53	33
388	284	55	35
387	284	58	35
384	283	62	35
384	284	66	34
383	283	71	33
383	283	72	32
381	283	66	31
381	282	60	31
381	281	57	32
381	280	56	33
380	281	54	32
378	279	55	32
378	280	52	32
378	279	51	32
378	278	50	34
378	278	49	31
378	277	47	33
376	277	47	31
377	276	45	33
377	276	45	33
374	275	48	34
375	275	46	34
376	274	46	35
374	274	48	33
374	273	49	33
373	272	51	34
373	273	51	36
370	272	56	35
368	273	59	34
366	274	62	34
367	273	64	35
366	273	68	34
369	274	68	34
370	274	63	33
373	272	54	35
375	273	52	35
376	272	52	35
377	271	52	36
379	271	50	36
380	272	51	35
380	272	51	35
380	272	52	36
379	271	54	36
379	272	55	35
379	272	55	36
379	272	56	36
378	273	56	35
379	272	50	35
379	272	48	36
377	272	50	36
376	272	50	36
376	272	49	36
376	272	51	38
376	272	49	36
377	273	51	36
376	273	50	35
376	273	51	35
376	273	52	36
377	272	51	37
373	272	54	36
375	273	54	35
376	273	53	35
377	272	51	36
374	272	54	37
375	272	55	37
375	273	55	37
374	273	57	35
375	273	55	37
375	272	53	37
375	273	54	35
374	273	53	35
375	274	53	34
373	272	54	36
372	272	55	35
373	273	54	34
370	273	56	33
371	273	54	33
370	274	55	33
369	274	55	32
369	273	55	32
368	273	56	32
370	273	54	33
371	273	54	32
371	272	53	34
372	271	52	34
374	272	49	34
376	272	47	34
376	273	44	33
377	272	44	34
377	272	43	33
377	273	43	33
377	272	43	33
378	272	42	33
376	273	43	33
377	273	44	34
376	273	44	32
377	272	43	33
377	273	43	33
377	273	43	32
378	273	42	32
378	274	43	32
377	274	45	32
378	274	47	33
377	274	49	33
376	274	54	34
376	275	52	32
376	276	47	33
374	276	45	33
373	276	46	33
372	276	45	32
373	276	44	31
371	276	45	33
369	276	47	34
367	276	49	35
366	276	50	38
365	276	51	35
364	276	51	36
364	276	49	36
364	275	51	38
363	276	55	38
364	277	58	36
363	278	61	34
361	278	61	36
361	278	59	36
360	278	59	36
360	277	56	39
359	277	55	38
358	277	55	39
357	277	54	39
355	277	55	40
354	277	52	39
352	277	55	40
354	278	54	39
354	278	52	39
354	277	52	40
354	279	53	39
353	277	54	38
356	278	53	38
356	278	55	38
357	279	56	37
357	278	59	37
357	279	63	35
356	280	67	34
358	279	59	35
358	279	58	35
359	280	57	34
359	279	57	35
358	280	59	35
359	278	55	36
359	279	53	36
360	278	52	35
360	278	49	35
361	278	49	35
362	278	47	36
361	278	45	36
362	277	45	37
363	277	44	37
363	278	44	37
362	277	46	36
361	277	48	37
362	277	49	37
362	277	51	37
362	278	51	37
362	277	53	36
360	277	55	37
360	277	58	36
361	277	51	37
360	276	50	37
361	276	46	37
360	276	46	37
359	277	46	37
358	278	46	36
359	278	47	36
358	278	49	35
358	278	49	36
359	278	49	37
357	277	51	37
357	277	54	37
356	277	58	38
355	277	64	37
357	277	66	37
355	276	70	39
354	278	67	36
356	278	62	36
357	277	61	37
358	277	57	37
358	277	55	38
358	276	56	38
358	276	57	38
357	276	58	38
358	276	55	38
357	277	58	36
358	276	51	38
357	276	51	39
356	276	51	38
356	277	52	39
355	277	52	37
355	277	53	38
357	277	51	38
357	277	51	38
357	277	53	38
357	276	56	38
357	277	59	40
355	275	62	41
356	278	66	38
357	278	62	37
358	276	58	40
357	278	61	38
358	278	58	39
358	277	55	39
358	277	54	39
357	276	53	40
356	276	54	40
358	277	51	41
357	277	51	40
355	277	53	41
357	278	49	40
357	278	49	39
357	278	49	40
358	278	48	40
357	278	49	40
357	278	50	41
358	277	49	40
359	279	51	39
359	278	53	40
356	278	58	39
357	278	58	40
357	278	59	40
357	279	61	39
357	279	60	38
358	279	58	38
359	279	56	40
358	277	57	40
358	279	56	40
360	278	54	40
361	278	50	41
361	279	52	39
361	278	54	40
361	279	52	40
361	277	52	40
361	279	53	40
363	278	49	41
362	279	51	37
362	279	50	38
362	279	48	36
362	279	47	38
362	279	46	36
362	279	47	37
359	280	50	35
360	278	49	37
358	279	51	36
357	277	52	35
358	278	53	37
358	277	54	37
357	278	55	36
359	277	55	37
360	277	56	36
360	277	56	37
362	276	57	37
363	276	51	37
363	276	49	39
364	277	47	37
364	276	45	37
362	277	46	37
361	277	48	36
361	278	47	36
359	278	51	36
358	278	51	36
356	278	52	37
357	278	52	36
358	278	51	36
362	277	48	38
366	278	44	35
365	278	44	36
366	278	46	35
368	279	45	36
367	278	48	35
366	278	48	36
367	278	50	37
367	278	50	36
366	278	54	36
366	278	50	36
365	278	52	36
366	278	52	36
366	277	49	37
366	278	46	37
366	278	46	37
366	278	48	37
366	277	45	37
366	278	46	37
366	278	45	38
367	278	43	38
366	277	42	38
367	277	41	39
367	277	40	38
366	277	41	39
368	277	39	39
367	277	40	39
368	276	39	39
368	276	40	40
368	276	39	40
368	276	39	40
368	276	39	40
368	276	40	40
368	275	39	39
367	276	41	40
369	277	39	39
368	277	41	39
368	277	41	39
368	278	42	37
368	278	44	38
368	278	45	38
366	278	46	38
368	278	45	37
366	279	48	38
364	279	50	37
365	280	48	38
364	280	45	35
364	280	42	37
365	281	41	37
366	280	40	38
367	279	39	38
368	280	38	38
370	281	36	39
371	280	36	41
373	279	35	46
373	278	37	46
373	278	39	46
374	279	40	45
378	281	38	43
379	280	39	43
380	281	39	41
382	281	37	42
383	283	37	41
385	283	34	42
386	283	35	42
387	285	35	39
387	284	39	40
388	286	39	41
387	287	42	42
384	286	46	42
380	285	52	44
377	286	59	46
379	285	59	45
382	286	58	49
385	286	58	48
385	286	61	49
390	287	58	49
394	287	57	49
397	288	56	49
401	289	54	47
407	290	50	48
410	291	50	48
414	292	48	50
417	294	46	49
418	291	49	51
419	293	51	50
422	294	52	51
423	293	55	52
425	293	58	53
423	293	64	54
423	294	67	54
422	294	73	55
420	293	78	56
420	292	81	56
425	294	81	53
434	297	77	49
444	297	67	50
447	297	67	50
453	301	65	47
457	300	63	44
457	302	67	46
462	303	63	50
465	304	63	49
465	305	67	54
468	306	67	59
469	306	71	65
471	307	74	63
470	308	75	67
475	311	75	72
481	311	75	72
483	313	80	69
491	314	76	67
499	315	71	67
496	318	80	63
502	321	77	65
514	322	69	61
517	324	76	66
520	324	81	75
522	324	84	77
524	325	86	68
526	324	90	69
533	325	86	72
535	325	89	74
537	324	89	75
539	325	99	76
544	326	98	75
547	328	99	75
549	326	102	76
554	332	100	73
559	331	101	79
564	337	106	93
569	346	112	84
572	343	119	87
575	344	126	86
581	346	133	82
588	350	126	81
592	347	117	86
594	349	124	83
598	353	135	79
603	357	138	77
605	363	147	71
619	376	145	57
629	381	136	54
632	382	134	52
625	372	135	61
633	371	127	61
655	376	113	57
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
668	378	105	56
651	217	96	71
660	215	103	76
673	218	91	75
683	217	81	76
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
697	218	73	74
